id,link,title,
1454,jquery超酷3d幻灯片插件特效代码-jmpress.js,http://www.htmleaf.com/jQuery/Slideshow-Scroller/20141015197.html, 
1455,jquery支持移动设备的响应式slider内容滑块插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/20141015193.html, 
1456,jQuery.eraser-实现橡皮擦擦除功能的jquery插件,http://www.htmleaf.com/jQuery/Image-Effects/20141015191.html, 
1457,jquery+css3类似电影开场字幕文字变换特效,http://www.htmleaf.com/jQuery/Text-Link-Effects/20141014188.html, 
1458,jquery圆形图片3d翻转效果-flipshow.js,http://www.htmleaf.com/jQuery/Image-Effects/20141011148.html, 
1459,jquery全屏幻灯片插件带自动播放功能,http://www.htmleaf.com/jQuery/Slideshow-Scroller/20141011144.html, 
1460,jquery+css3固定背景视觉差滚动效果代码,http://www.htmleaf.com/jQuery/shijuecha/20141011142.html, 
1461,modernizr masonry制作8种超炫效果的jquery瀑布流代码,http://www.htmleaf.com/jQuery/Menu-Navigation/20141010134.html, 
1462,超酷jQuery视觉差滚动效果网站-运动鞋的故事,http://www.htmleaf.com/jQuery/pubuliuchajian/2014100994.html, 
1463,jQuery超酷3D网页背景视觉差效果,http://www.htmleaf.com/jQuery/shijuecha/2014100546.html, 
1464,jQuery和HTML5打造的网页背景视觉差滚动效果,http://www.htmleaf.com/jQuery/shijuecha/2014100544.html, 
1465,jQuery masonry和infinitescroll制作带分页的瀑布流插件,http://www.htmleaf.com/jQuery/shijuecha/2014100334.html, 
1466,仿照百度图片瀑布流效果,http://www.htmleaf.com/jQuery/pubuliuchajian/2014100332.html, 
1467,超酷jQuery瀑布流代码,http://www.htmleaf.com/jQuery/pubuliuchajian/2014100224.html, 
1468,jQuery带缩略图的新闻焦点图切换效果插件,http://www.htmleaf.com/jQuery/Slideshow-Scroller/2014100222.html, 
1469,jQuery上下滑动缩略图字幕效果,http://www.htmleaf.com/jQuery/Image-Effects/2014100226.html, 
1470,jquery仿flash漂亮横向图片滚动效果完整版,http://www.htmleaf.com/jQuery/Slideshow-Scroller/2014100220.html, 
