id,title,content,link,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2185,vanilla-modal,Fast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2186,barn,Manage child views in a Backbone.View,https://www.bootcdn.cn/barn/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2187,backbone.babysitter,The JS Buy SDK is a lightweight library that allows you to build ecommerce into any website. It is based on Shopify's API and provides the ability to retrieve products and collections from your shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2188,shopify-buy,Simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2189,easy-countdown,Redirect mobile website users to your native iOS and/or Android app,https://www.bootcdn.cn/easy-countdown/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2190,browser-deeplink,Bootstrap Sub-Menus,https://www.bootcdn.cn/browser-deeplink/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2191,bootstrap-submenu,iA module used to arrange card elements including content infinitely on a grid layout. With this module,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2192,egjs-infinitegrid,JavaScript framework to build single-page applications,https://www.bootcdn.cn/egjs-infinitegrid/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2193,basis.js,A jQuery plugin that adds tags to your image.,https://www.bootcdn.cn/basis.js/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2194,taggd,A responsive carousel jQuery plugin,https://www.bootcdn.cn/taggd/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195,flexisel,This directive allows you to add CodeMirror to your textarea elements.,https://www.bootcdn.cn/flexisel/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2196,angular-ui-codemirror,Brutusin json-forms is a JSON Schema to HTML form generator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2197,json-forms,JavaScript Charts V3,https://www.bootcdn.cn/json-forms/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2198,amcharts,Angularjs directive for clipboard.js,https://www.bootcdn.cn/amcharts/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2199,ngclipboard,A useful control to geolocate the user with many options. Official Leaflet and MapBox plugin.,https://www.bootcdn.cn/ngclipboard/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,leaflet-locatecontrol,Store ajax responses using the browser's local storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2201,jquery-ajax-localstorage-cache,Slack like emoji selector with apple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2202,wdt-emoji-bundle,JSLite is a minimalist JavaScript library for modern browsers with a largely jQuery-compatible API. If you use jQuery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203,jslite,Pinterest Grid in Just 1KB,https://www.bootcdn.cn/jslite/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2204,waterfall.js,Simplified interface for getting code to run on different cores (node.js,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205,task.js,Immutable data structure for top-to-bottom properties in component based libraries like React,https://www.bootcdn.cn/task.js/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2206,immstruct,read image/text data from clipboard (cross-browser),https://www.bootcdn.cn/immstruct/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,paste.js,A filter directive UI for Ionic apps that animates over the header bar,https://www.bootcdn.cn/paste.js/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208,ionic-filter-bar,A plugin for Backbone.js that simplifies creating modals for your application.,https://www.bootcdn.cn/ionic-filter-bar/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2209,backbone.modal,A quirky CSS Animation Library by Shakr.,https://www.bootcdn.cn/backbone.modal/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,tuesday,A jQuery plugin that provides auto-tabbing and filtering on text fields in a form,https://www.bootcdn.cn/tuesday/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2211,jquery-autotab,Filterizr is a jQuery plugin that sorts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2212,filterizr,HTML Custom Elements Polyfill,https://www.bootcdn.cn/filterizr/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2213,custom-elements,Library for organizing single and double elimination tournaments,https://www.bootcdn.cn/custom-elements/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2214,jquery-bracket,Total awesomeness for playing sounds in AngularJS,https://www.bootcdn.cn/jquery-bracket/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2215,angular-audio,Inspired JavaScript Tree UI Component,https://www.bootcdn.cn/angular-audio/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2216,inspire-tree,A fast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2217,textfit,Smooth Scrolling to any jQuery/DOM Element,https://www.bootcdn.cn/textfit/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2218,jquery-scrollto,A simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2219,Morphext,The smart and flexible Lightbox Plugin.,https://www.bootcdn.cn/Morphext/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2220,lightcase,Database on JavaScript,https://www.bootcdn.cn/lightcase/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2221,mindb,A small dependency-free publish/subscribe (pub/sub) javascript library,https://www.bootcdn.cn/mindb/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2222,radio,jQuery plugin that implements an iframe transport so that ajax calls support the uploading of files using standard HTML file input fields,https://www.bootcdn.cn/radio/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223,jquery.iframe-transport,A kit of tools to speed D3 related project development.,https://www.bootcdn.cn/jquery.iframe-transport/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2224,d3kit,SAX based evented streaming JSON parser in JavaScript (browser and node),https://www.bootcdn.cn/d3kit/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225,clarinet,A reusable JavaScript library targeting SharePoint client-side development.,https://www.bootcdn.cn/clarinet/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2226,sp-pnp-js,Smooth Proj4js integration with Leaflet,https://www.bootcdn.cn/sp-pnp-js/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2227,proj4leaflet,jQuery plugin for handling digital signatures,https://www.bootcdn.cn/proj4leaflet/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2228,jSignature,Embed your GitHub contributions calendar anywhere.,https://www.bootcdn.cn/jSignature/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2229,github-calendar,JavaScript Animation Proxy. It can work with GSAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2230,tweene,Library of decent and good looking CSS/JavaScript social sharing icons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231,social-share-kit,Entypo is a set of 250+ carefully crafted pictograms,https://www.bootcdn.cn/social-share-kit/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2232,entypo,Ember Data addon to support nested JSON documents,https://www.bootcdn.cn/entypo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233,ember-data-model-fragments,prettyCheckable jQuery Plugin,https://www.bootcdn.cn/ember-data-model-fragments/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2234,prettyCheckable,angular local storage module,https://www.bootcdn.cn/prettyCheckable/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2235,angularLocalStorage,Canal+ HTML5 Video Player,https://www.bootcdn.cn/angularLocalStorage/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2236,rx-player,A javascript scrollbar plugin which hides the native scrollbars and provides custom styleable overlay scrollbars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2237,overlayscrollbars,A small library that uses Knockout's native pub/sub capabilities to facilitate decoupled communication between separate view models or components.,https://www.bootcdn.cn/overlayscrollbars/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2238,knockout-postbox,Angular Publishable Directive Boilerplate,https://www.bootcdn.cn/knockout-postbox/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239,json-formatter,This plug-in allows to easily find and select a location on the Google map. Along with a single point selection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2240,jquery-locationpicker,An AngularJS module that allows you to block user interaction on AJAX requests.,https://www.bootcdn.cn/jquery-locationpicker/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241,angular-block-ui,A simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2242,luminous-lightbox,Highlighter.js is a tiny (pure javascript) library to allow you to navigate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243,highlighter.js,A pageable Backbone.Collection superset. Supports server-side/client-side/infinite pagination and sorting.,https://www.bootcdn.cn/highlighter.js/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244,backbone-pageable,Integrate Semantic-ui with react components.,https://www.bootcdn.cn/backbone-pageable/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2245,react-semantify,A Simple Service Bus For Backbone and Backbone.Marionette,https://www.bootcdn.cn/react-semantify/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,backbone.wreqr,Toggles is a lightweight jQuery plugin that creates easily-styleable toggle buttons.,https://www.bootcdn.cn/backbone.wreqr/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2247,jquery-toggles,jQuery plug-in to drag and drop rows in HTML tables,https://www.bootcdn.cn/jquery-toggles/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248,TableDnD,AngularJS directive for a tree grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249,tree-grid-directive,Generate a table of contents based on the heading structure of a html document.,https://www.bootcdn.cn/tree-grid-directive/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250,tocbot,scaleApp is a JavaScript framework for scalable and maintainable One-Page-Applications,https://www.bootcdn.cn/tocbot/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2251,scaleapp,parallaxify is a jQuery plugin that adds parallax effects to elements and backgrounds based on gyroscope sensor or mouse input,https://www.bootcdn.cn/scaleapp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2252,parallaxify,A simple SHA-256 / SHA-224 hash function for JavaScript supports UTF-8 encoding.,https://www.bootcdn.cn/parallaxify/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2253,js-sha256,grid as jQuery plugin - fork of jqGrid before licensing change,https://www.bootcdn.cn/js-sha256/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254,free-jqgrid,A super simple front-end page manager,https://www.bootcdn.cn/free-jqgrid/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2255,pagex,Zoopla inspired freehand polygon creation using Leaflet.js.,https://www.bootcdn.cn/pagex/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256,leaflet.freedraw,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,ga-lite,Architect is a JavaScript library built on top of Web Workers. He will manage and polyfill them workers so you don’t have to.,https://www.bootcdn.cn/ga-lite/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2258,architect,A modest library for moving between Well-Known Text (WKT) and various framework geometries,https://www.bootcdn.cn/architect/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2259,wicket,A well-tested UTF-8 encoder/decoder written in JavaScript.,https://www.bootcdn.cn/wicket/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260,utf8,Twix.js allows you to work with date ranges,https://www.bootcdn.cn/utf8/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2261,twix.js,Useful jQuery plugin that will help your website visitors share a link on social networks and microblogs or mobile messengers. Easy to install and configuring on any of your website!,https://www.bootcdn.cn/twix.js/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262,goodshare.js,A msgpack v5 implementation for node.js and the browser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263,msgpack5,Object.observe polyfill based on ES7 spec,https://www.bootcdn.cn/msgpack5/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2264,object-observe,Media Tags Reader (ID3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2265,jsmediatags,Academicons is an icon font for academics. It aims to supplement other packages (such as Font Awesome) with icons for academic websites.,https://www.bootcdn.cn/jsmediatags/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2266,academicons,SGP4/SDP4 calculation library,https://www.bootcdn.cn/academicons/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2267,satellite.js,An AMD loader plugin for CoffeeScript,https://www.bootcdn.cn/satellite.js/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2268,require-cs,onfire.js is a simple events dispatcher subscribe / publish library. aysnc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2269,onfire.js,A javascript plugin for intelligently selecting date and time ranges inspired by Google Calendar.,https://www.bootcdn.cn/onfire.js/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270,datepair.js,Before and after filters for Backbone.Router.,https://www.bootcdn.cn/datepair.js/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2271,backbone.routefilter,Simple heatmap api based on HTML5 canvas.,https://www.bootcdn.cn/backbone.routefilter/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2272,heatcanvas,Write your media queries like you would for browsers with native support.,https://www.bootcdn.cn/heatcanvas/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273,livingston-css3-mediaqueries-js,Notify Airbrake on JavaScript exceptions,https://www.bootcdn.cn/livingston-css3-mediaqueries-js/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274,airbrake-js,stellar-sdk is a library for working with the Stellar Horizon server.,https://www.bootcdn.cn/airbrake-js/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2275,stellar-sdk,Schedule tasks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2276,schedulejs,Angular provider for toast notifications,https://www.bootcdn.cn/schedulejs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2277,ng-toast,A general purpose library for validating and formatting mobile phone numbers.,https://www.bootcdn.cn/ng-toast/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2278,jquery.mobilephonenumber,The Open Source 2D skeleton animation solution,https://www.bootcdn.cn/jquery.mobilephonenumber/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2279,dragonbones,FP library for JavaScript. Supports named-argument style methods.,https://www.bootcdn.cn/dragonbones/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280,fpo,A beautiful and clean WEB Music Player by HTML5.,https://www.bootcdn.cn/fpo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,cplayer,An asynchronous messaging library,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2282,msngr,Layout algorithms for visualizing hierarchical data.,https://www.bootcdn.cn/msngr/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2283,d3-hierarchy,AngularJS directive to Summernote,https://www.bootcdn.cn/d3-hierarchy/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284,angular-summernote,A webapp framework for routing control and view transitions,https://www.bootcdn.cn/angular-summernote/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285,spa.js,A minimal module that adds the ability to dynamically change the locale,https://www.bootcdn.cn/spa.js/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2286,angular-dynamic-locale,Sticky-js is a library for sticky elements written in vanilla javascript. With this library you can easily set sticky elements on your website. It's also responsive.,https://www.bootcdn.cn/angular-dynamic-locale/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287,sticky-js,A utility library for cross-tab communication using localStorage.,https://www.bootcdn.cn/sticky-js/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288,crosstab,Creating a common API for WebRTC in the browser,https://www.bootcdn.cn/crosstab/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2289,adapterjs,A viewer for documents converted with the Box View API,https://www.bootcdn.cn/adapterjs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290,viewer.js,Unicorn CPU emulator framework port for JavaScript,https://www.bootcdn.cn/viewer.js/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2291,unicorn.js,This plug-in can easily convert any colored image (in an html page) into a B&W greyscale image.,https://www.bootcdn.cn/unicorn.js/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2292,jQuery.BlackAndWhite,i18n Automatically deploy and switch multi-language HTML pages without reloading the page.,https://www.bootcdn.cn/jQuery.BlackAndWhite/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2293,jquery-lang-js,Succinct native REST client,, form uploads and more!";"https://www.bootcdn.cn/jquery-lang-js/",,,,,,,,,,,,,,,,,,,,,,,,,,,
2294,fermata,A date/time picker component designed to work with Bootstrap 4 and Momentjs. For usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295,tempusdominus-bootstrap-4,A flexible GUI for interacting with Speech Recognition,https://www.bootcdn.cn/tempusdominus-bootstrap-4/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2296,SpeechKITT,An extension to help provide a more pleasant way to spontaneously prompt a user for input.,https://www.bootcdn.cn/SpeechKITT/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2297,jquery-impromptu,A simple JavaScript validation library that doesn't interfere.,https://www.bootcdn.cn/jquery-impromptu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2298,approvejs,Parse XML to JS/JSON very fast without C/C++ based libraries,https://www.bootcdn.cn/approvejs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2299,fast-xml-parser,Base64 encoding and decoding,https://www.bootcdn.cn/fast-xml-parser/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,Base64,Angular Truncate - Ellipsis for your templates,https://www.bootcdn.cn/Base64/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2301,angular-truncate,Angular service provider for interacting with Stripe,https://www.bootcdn.cn/angular-truncate/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2302,angular-stripe,Angular directive for slick carousel,https://www.bootcdn.cn/angular-stripe/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303,angular-slick-carousel,AMI Medical Imaging (AMI) JS ToolKit for THREEJS,https://www.bootcdn.cn/angular-slick-carousel/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2304,ami.js,A simple responsive framework for mobile friendly development.,https://www.bootcdn.cn/ami.js/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2305,skeleton-framework,A jQuery UI powered coverflow component that takes advantage of CSS3 features,https://www.bootcdn.cn/skeleton-framework/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,coverflow,Visualize flow between nodes in a directed acyclic network.,https://www.bootcdn.cn/coverflow/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2307,d3-sankey,A simple JavaScript API for producing an accurate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2308,countdown,A CSS Snap-Points based carousel (and lightweight polyfill),https://www.bootcdn.cn/countdown/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2309,fg-snapper,A small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310,crel,CanvasInput recreates and improves a full DOM element within HTML5 Canvas.,https://www.bootcdn.cn/crel/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2311,CanvasInput,A Lightweight Bootstrap Rating Input,https://www.bootcdn.cn/CanvasInput/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2312,bootstrap-rating-input,An AngularJS lightbox built using UI Bootstrap Modal.,https://www.bootcdn.cn/bootstrap-rating-input/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2313,angular-bootstrap-lightbox,This jQuery plugin provides a simple to use mechanism to control the new fullscreen mode of modern browsers. Currently only newer Webkit-based browsers (Like Chrome) and Firefox provide this new fullscreen feature.,https://www.bootcdn.cn/angular-bootstrap-lightbox/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2314,jquery-fullscreen-plugin,Utilities for working with Blob objects in the browser,https://www.bootcdn.cn/jquery-fullscreen-plugin/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2315,blob-util,Better and simpler DOM manipulation,https://www.bootcdn.cn/blob-util/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2316,superdom,jQuery plugin for creating flipbook animations,https://www.bootcdn.cn/superdom/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2317,spritespin,Countdown for jQuery.,https://www.bootcdn.cn/spritespin/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2318,jquery-countdown,The social sharing buttons that aren’t shabby,https://www.bootcdn.cn/jquery-countdown/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2319,ilyabirman-likely,Elegant automated typing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,Typist,jQuery plugin for Twitter Bootstrap that provides rulesets for visualy displaying the quality of a users typed in password.,https://www.bootcdn.cn/Typist/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2321,pwstrength-bootstrap,Pure JavaScript MP3 Encoder,https://www.bootcdn.cn/pwstrength-bootstrap/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2322,lamejs,A JavaScript AsciiDoc processor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2323,asciidoctor.js,Enlarges the image with the mouse hover and move,https://www.bootcdn.cn/asciidoctor.js/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2324,zoomove,Pinterest like responsive image or HTML grid for jQuery that doesn’t suck,https://www.bootcdn.cn/zoomove/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2325,jquery.mosaicflow,A plugin for Vue.js. It can enhance vue filter system.,https://www.bootcdn.cn/jquery.mosaicflow/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326,vue-filter,An extension for Bootstrap's fixed navbar which hides the navbar while the page is scrolling downwards and shows it the other way. The plugin is able to show/hide the navbar programmatically as well.,https://www.bootcdn.cn/vue-filter/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2327,bootstrap-autohidingnavbar,Runtime library for TypeScript helper functions,https://www.bootcdn.cn/bootstrap-autohidingnavbar/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
